,COORDS
33376,4470.24
33377,4469.86
33378,4468.73
33379,4468.4
33380,4466.61
33381,4466.1
33382,4465.97
33383,4465.66
33384,4465.47
33385,4465.39
33386,4465.33
33387,4465.14
33388,4464.96
33389,4464.69
33390,4464.37
33391,4463.76
33392,4463.44
33393,4463.45
33394,4462.87
33395,4462.74
33396,4462.64
33397,4462.69
33398,4462.76
33399,6586.14
33400,4556.13
33401,4738.98
33402,4755.81
33403,4756.9
33404,4735.68
33405,4742.8
33406,4743.33
33407,4753.44
33408,4757.05
33409,4729.6
33410,4730.76
33411,4730.94
33412,4728.97
33413,4731.92
33414,4540.9
33415,4538.36
33416,4517.81
33417,4517.35
33418,4516.35
33419,4507.13
33420,4503.07
33421,4495.38
33422,4501.95
33423,4505.43
33424,4510.16
33425,4526.04
33426,4539.17
33427,4520.19
33428,4517.77
33429,4524.92
33430,4505.23
33431,4502.15
33432,4501.62
33433,4734.14
33434,4736.07
33435,4744.11
33436,4744.8
33437,4746.16
33438,4746.56
33439,4751.87
33440,4546.76
33441,4507.89
33442,4505.1
33443,4503.22
33444,4490.46
33445,4488.97
33446,4487.5
33447,4484.54
33448,4484.02
33449,4482.39
33450,4481.91
33451,4478.4
33452,4470.09
33453,4463.66
33454,4462.75
33455,4462.34
33456,4461.39
33457,4460.58
33458,4460.16
33459,4458.78
33460,4450.38
33461,4449.68
33462,4449.07
33463,4448.68
33464,4448.37
33465,4444.79
33466,4443.68
33467,4442.95
33468,4442.46
33469,4441.92
33470,4439.24
33471,4438.43
33472,4437.41
33473,4435.41
33474,4434.46
33475,4433.07
33476,4428.39
33477,4427.83
33478,4426.38
33479,4426.02
33480,4425.65
33481,4425.34
33482,4424.93
33483,4424.58
33484,4422.6
33485,4423.28
33486,4420.06
33487,4417.84
33488,4417.61
33489,4417.22
33490,4414.07
33491,4416.34
33492,4417.19
33493,4420.16
33494,4419.38
33495,4420.17
33496,4420.21
33497,4422.26
33498,4422.41
33499,4423.06
33500,4424.77
33501,4425.06
33502,4424.92
33503,4424.96
33504,4424.83
33505,4424.47
33506,4423.86
33507,4423.37
33508,4423.43
33509,4423.92
33510,4425.41
33511,4425.62
33512,4424.54
33513,4422.96
33514,4422.63
33515,4420.28
33516,4420.11
33517,4419.39
33518,4416.38
33519,4415.06
33520,4413.51
33521,4413.3
33522,4413.69
33523,4414.35
33524,4414.68
33525,4415.51
33526,4416.79
33527,4417.06
33528,4417.21
33529,4417.64
33530,4417.03
33531,4415.54
33532,4414.33
33533,4412.84
33534,4408.62
33535,4406.84
33536,4405.73
33537,4405.24
33538,4404.76
33539,4404.4
33540,4404.71
33541,4727.17
33542,4730.69
33543,4737.44
33544,4742.22
33545,4742.66
33546,4747.03
33547,4749.24
33548,4725.95
33549,4735.61
33550,4736.88
33551,4737.9
33552,4405.22
33553,4406.3
33554,4406.83
33555,4407.43
33556,4408.85
33557,4411.93
33558,4414.44
33559,4549.18
33560,4549.1
33561,4549.27
33562,4548.99
33563,4448.27
33564,4448.5
33565,4448.83
33566,4448.84
33567,4448.79
33568,4449.35
33569,4449.59
33570,4449.66
33571,4455.38
33572,4456.6
33573,4457.6
33574,4457.87
33575,4458.1
33576,4460.17
33577,4460.67
33578,4463.18
33579,4464.12
33580,4466.42
33581,4466.73
33582,4467.05
33583,4467.9
33584,4468.37
33585,4468.84
33586,4471.32
33587,4472.77
33588,4473.79
33589,4474.05
33590,4467.88
33591,4466.51
33592,4466.24
33593,4464.93
33594,4463.98
33595,4463.15
33596,4462.48
33597,4462.27
33598,4462.05
33599,4462.0
33600,4461.63
33601,4461.18
33602,4459.93
33603,4458.58
33604,4458.11
33605,4457.42
33606,4455.04
33607,4455.28
33608,4454.93
33609,4454.42
33610,4454.57
33611,4454.94
33612,4455.03
33613,4500.62
33614,4502.16
33615,4503.04
33616,4508.11
33617,4514.28
33618,4517.25
33619,4517.71
33620,4518.2
33621,4523.25
33622,4544.46
33623,4549.01
33624,4740.98
33625,4742.63
33626,4750.61
33627,4757.11
33628,4757.71
33629,4758.53
33630,4759.0
33631,4759.5
33632,4729.22
33633,4736.85
33634,4737.47
33635,4737.3
33636,4737.22
33637,4737.2
33638,4768.78
33639,4769.33
33640,4513.66
33641,4507.78
33642,4504.49
33643,4503.45
33644,4497.99
33645,4501.13
33646,4505.42
33647,4507.56
33648,4514.22
33649,4517.94
33650,4541.67
33651,4547.36
33652,4556.88
33653,4545.61
33654,4521.16
33655,4516.18
33656,4505.48
33657,4504.6
33658,4491.37
33659,4491.05
33660,4487.71
33661,4486.4
33662,4485.99
33663,4484.37
33664,4481.92
33665,4477.36
33666,4476.48
33667,4475.56
33668,4475.23
33669,4474.89
33670,4474.38
33671,4473.44
33672,4473.13
33673,4470.84
33674,4470.41
33675,4469.99
33676,4469.19
33677,4467.85
33678,4463.1
33679,4461.67
33680,4461.24
33681,4460.3
33682,4457.72
33683,4457.35
33684,4454.69
33685,4453.91
33686,4451.8
33687,4445.61
33688,4444.86
33689,4444.44
33690,4442.57
33691,4440.24
33692,4439.82
33693,4438.66
33694,4438.22
33695,4437.46
33696,4435.06
33697,4431.28
33698,4430.36
33699,4426.06
33700,4420.6
33701,4418.66
33702,4418.06
33703,4417.59
33704,4416.66
33705,4416.22
33706,4413.64
33707,4410.65
33708,4408.32
33709,4408.18
33710,4407.31
33711,4730.7
33712,4754.93
33713,4755.99
33714,4757.78
33715,4738.05
33716,4739.05
33717,4742.4
33718,4746.45
33719,4746.96
33720,4747.26
33721,4749.45
33722,4751.38
33723,4757.4
33724,4758.15
33725,4758.09
33726,4758.75
33727,4759.1
33728,4759.55
33729,4760.01
33730,4760.31
33731,4760.65
33732,4761.11
33733,4762.17
33734,4762.72
33735,4763.24
33736,4763.76
33737,4764.23
33738,4764.57
33739,4764.96
33740,4765.31
33741,4765.64
33742,4766.04
33743,4755.83
33744,4544.81
33745,4521.43
33746,4514.99
33747,4514.5
33748,4501.49
33749,4501.06
33750,4491.79
33751,4487.28
33752,4484.05
33753,4480.55
33754,4479.74
33755,4478.48
33756,4477.3
33757,4475.43
33758,4472.5
33759,4471.01
33760,4470.53
33761,4470.05
33762,4468.12
33763,4467.04
33764,4465.42
33765,4463.12
33766,4461.85
33767,4461.35
33768,4454.67
33769,4454.29
33770,4452.21
33771,4451.4
33772,4451.05
33773,4449.45
33774,4448.77
33775,4446.72
33776,4446.5
33777,4444.73
33778,4442.22
33779,4438.73
33780,4438.39
33781,4437.94
33782,4431.69
33783,4430.75
33784,4429.17
33785,4428.88
33786,4427.44
33787,4425.75
33788,4424.39
33789,4417.48
33790,4415.75
33791,4413.23
33792,4412.66
33793,4410.56
33794,4410.69
33795,4411.07
33796,4412.36
33797,4412.6
33798,4562.4
33799,4540.23
33800,4532.64
33801,4522.49
33802,4507.55
33803,4504.91
33804,4504.39
33805,4488.64
33806,4487.25
33807,4484.96
33808,4481.53
33809,4479.59
33810,4476.34
33811,4471.27
33812,4468.96
33813,4462.85
33814,4461.97
33815,4461.08
33816,4460.71
33817,4459.61
33818,4458.25
33819,4457.91
33820,4456.99
33821,4454.75
33822,4452.37
33823,4451.27
33824,4451.16
33825,4450.55
33826,4448.24
33827,4445.62
33828,4444.67
33829,4442.36
33830,4441.51
33831,4439.37
33832,4438.93
33833,4437.73
33834,4437.44
33835,4437.23
33836,4436.89
33837,4436.29
33838,4436.13
33839,4435.18
33840,4434.26
33841,4433.34
33842,4432.87
33843,4430.68
33844,4430.26
33845,4429.86
33846,4429.48
33847,4428.81
33848,4428.19
33849,4427.56
33850,4426.56
33851,4426.16
33852,4425.83
33853,4425.19
33854,4424.14
33855,4423.44
33856,4422.79
33857,4421.49
33858,4419.1
33859,4418.67
33860,4418.53
33861,4417.93
33862,4416.5
33863,4416.33
33864,4416.01
33865,4415.81
33866,4415.79
33867,4415.72
33868,4415.29
33869,4415.45
33870,4415.49
33871,4416.19
33872,4416.35
33873,4416.57
33874,4417.65
33875,4417.86
33876,4418.34
33877,4419.01
33878,4420.83
33879,4421.07
33880,4425.11
33881,4425.28
33882,4426.04
33883,4423.95
33884,4423.46
33885,4418.74
33886,4418.35
33887,4417.98
33888,4422.46
33889,4424.41
33890,4426.17
33891,4426.83
33892,4428.28
33893,4430.83
33894,4431.62
33895,4432.73
33896,4433.53
33897,4434.67
33898,4434.77
33899,4434.66
33900,4434.45
33901,4434.6
33902,4434.7
33903,4434.62
33904,4434.21
33905,4433.32
33906,4431.49
33907,4430.55
33908,4427.23
33909,4426.13
33910,4422.35
33911,4418.5
33912,4417.36
33913,4416.91
33914,4412.33
33915,4411.6
33916,4408.12
33917,4408.06
33918,4740.52
33919,4743.15
33920,4755.11
33921,4755.84
33922,4757.48
33923,4730.15
33924,4744.92
33925,4745.44
33926,4749.73
33927,4757.6
33928,4758.04
33929,4758.72
33930,4759.05
33931,4759.53
33932,4760.3
33933,4541.97
33934,4539.58
33935,4538.3
33936,4531.19
33937,4529.94
33938,4518.53
33939,4516.04
33940,4513.27
33941,4508.92
33942,4507.9
33943,4503.95
33944,4502.52
33945,4501.12
33946,4494.91
33947,4487.12
33948,4477.66
33949,4475.37
33950,4472.44
33951,4468.67
33952,4466.93
33953,4464.09
33954,4455.46
33955,4454.14
33956,4449.57
33957,4449.25
33958,4445.8
33959,4444.24
33960,4443.93
33961,4441.77
33962,4441.18
33963,4440.61
33964,4440.1
33965,4439.56
33966,4437.13
33967,4436.33
33968,4433.38
33969,4431.24
33970,4428.97
33971,4427.37
33972,4424.26
33973,4416.37
33974,4415.88
33975,4414.93
33976,4412.05
33977,4409.22
33978,4738.58
33979,4741.51
33980,4742.0
33981,4745.05
33982,4745.85
33983,4746.29
33984,4748.86
33985,4755.01
33986,4528.52
33987,4544.66
33988,4531.68
33989,4517.45
33990,4506.61
33991,4488.56
33992,4487.09
33993,4486.15
33994,4484.4
33995,4483.88
33996,4482.95
33997,4476.27
33998,4475.81
33999,4468.34
34000,4464.74
34001,4461.81
34002,4461.34
34003,4459.85
34004,4459.55
34005,4458.93
34006,4455.31
34007,4454.89
34008,4454.52
34009,4452.81
34010,4452.07
34011,4451.44
34012,4449.51
34013,4450.9
34014,4451.25
34015,4451.51
34016,4450.26
34017,4447.13
34018,4443.96
34019,4440.44
34020,4439.53
34021,4437.8
34022,4437.49
34023,4436.47
34024,4436.16
34025,4434.76
34026,4431.64
34027,4428.49
34028,4427.67
34029,4426.79
34030,4426.6
34031,4426.57
34032,4427.05
34033,4428.31
34034,4428.54
34035,4430.85
34036,4430.87
34037,4431.04
34038,4430.98
34039,4430.95
34040,4430.8
34041,4430.28
34042,4429.76
34043,4429.0
34044,4428.59
34045,4428.01
34046,4427.22
34047,4426.82
34048,4426.37
34049,4426.4
34050,4426.27
34051,4427.06
34052,4428.13
34053,4428.38
34054,4429.18
34055,4432.5
34056,4432.96
34057,4435.61
34058,4436.12
34059,4436.88
34060,4437.19
34061,4437.64
34062,4438.82
34063,4439.75
34064,4440.69
34065,4442.04
34066,4443.11
34067,4444.14
34068,4446.04
34069,4451.03
34070,4454.33
34071,4456.98
34072,4459.38
34073,4462.24
34074,4467.6
34075,4468.07
34076,4470.29
34077,4473.83
34078,4475.77
34079,4476.26
34080,4476.73
34081,4478.34
34082,4480.92
34083,4483.59
34084,4487.82
34085,4511.07
34086,4516.39
34087,4515.94
34088,4506.19
34089,4504.93
34090,4503.41
34091,4502.73
34092,4489.44
34093,4486.14
34094,4485.68
34095,4483.62
34096,4480.69
34097,4480.28
34098,4478.65
34099,4477.79
34100,4477.32
34101,4476.01
34102,4475.53
34103,4475.05
34104,4472.16
34105,4470.85
34106,4470.43
34107,4468.68
34108,4468.23
34109,4465.08
34110,4459.72
34111,4458.68
34112,4457.52
34113,4453.27
34114,4452.78
34115,4452.34
34116,4448.06
34117,4447.88
34118,4444.48
34119,4441.46
34120,4440.89
34121,4440.35
34122,4439.26
34123,4437.92
34124,4435.43
34125,4433.5
34126,4432.99
34127,4432.45
34128,4430.43
34129,4429.26
34130,4420.01
34131,4415.92
34132,4414.89
34133,4409.69
34134,4408.8
34135,4407.96
34136,4406.81
34137,4406.47
34138,4406.6
34139,4406.05
34140,4405.99
34141,4405.81
34142,4405.38
34143,4405.63
34144,4405.64
34145,4405.65
34146,4405.83
34147,4405.88
34148,4405.89
34149,4405.95
34150,4406.78
34151,4408.27
34152,4413.94
34153,4414.71
34154,4417.49
34155,4423.89
34156,4425.67
34157,4428.89
34158,4430.01
34159,4431.43
34160,4435.19
34161,4436.55
34162,4438.57
34163,4439.85
34164,4441.88
34165,4443.84
34166,4444.41
34167,4450.74
34168,4452.8
34169,4454.04
34170,4454.92
34171,4457.08
34172,4458.72
34173,4462.18
34174,4465.0
34175,4466.39
34176,4466.8
34177,4467.93
34178,4468.86
34179,4470.83
34180,4472.14
34181,4474.06
34182,4475.97
34183,4481.21
34184,4481.97
34185,4487.61
34186,4488.63
34187,4518.35
34188,4546.74
34189,4729.28
34190,4756.69
34191,4758.97
34192,4759.49
34193,4408.88
34194,4408.78
34195,4408.15
34196,4744.48
34197,4754.82
34198,4756.53
34199,4758.29
34200,4758.55
34201,4758.86
34202,4739.32
34203,4741.15
34204,4741.94
34205,4743.45
34206,4747.14
34207,4746.43
34208,5034.79
34209,4243.16
34210,4987.07
34211,4540.35
34212,4539.39
34213,4517.72
34214,4501.39
34215,4490.96
34216,4489.36
34217,4488.83
34218,4485.38
34219,4478.08
34220,4475.6
34221,4472.83
34222,4472.24
34223,4471.14
34224,4469.64
34225,4469.1
34226,4461.33
34227,4460.9
34228,4459.39
34229,4458.63
34230,4456.95
34231,4452.04
34232,4447.71
34233,4445.86
34234,4444.87
34235,4443.95
34236,4442.73
34237,4441.71
34238,4440.64
34239,4439.12
34240,4437.87
34241,4434.38
34242,4431.78
34243,4429.27
34244,4426.92
34245,4425.98
34246,4425.63
34247,4424.98
34248,4421.68
34249,4420.05
34250,4419.7
34251,4417.07
34252,4411.46
34253,4421.43
34254,4432.38
34255,4435.21
34256,4439.43
34257,4440.47
34258,4441.06
34259,4442.27
34260,4443.27
34261,4455.5
34262,4458.22
34263,4462.94
34264,4466.36
34265,4466.82
34266,4467.45
34267,4467.97
34268,4470.06
34269,4473.68
34270,4476.37
34271,4476.88
34272,4478.11
34273,4478.47
34274,4478.88
34275,4480.07
34276,4480.51
34277,4482.18
34278,4483.8
34279,4484.89
34280,4486.72
34281,4487.95
34282,4488.52
34283,4518.13
34284,4519.84
34285,4539.04
34286,4539.98
34287,4542.0
34288,4887.66
34289,4737.85
34290,4749.88
34291,4753.95
34292,4758.19
34293,4759.14
34294,4759.6
34295,4760.28
34296,4760.83
34297,4902.9
34298,4562.38
34299,4728.35
34300,4736.01
34301,4745.36
34302,4746.72
34303,4546.61
34304,4545.24
34305,4519.49
34306,4511.34
34307,4496.5
34308,4741.13
34309,4752.01
34310,4756.48
34311,4758.33
34312,4758.61
34313,4759.28
34314,4751.9
34315,4735.75
34316,4737.31
34317,4739.06
34318,4514.6
34319,4487.17
34320,4485.67
34321,4484.25
34322,4482.3
34323,4481.83
34324,4479.69
34325,4479.38
34326,4476.06
34327,4475.04
34328,4470.99
34329,4470.5
34330,4469.59
34331,4466.76
34332,4465.18
34333,4462.96
34334,4461.01
34335,4460.15
34336,4457.77
34337,4452.27
34338,4451.87
34339,4448.61
34340,4444.97
34341,4442.49
34342,4442.06
34343,4437.83
34344,4434.18
34345,4433.31
34346,4430.15
34347,4429.38
34348,4428.33
34349,4423.04
34350,4420.42
34351,4418.27
34352,4417.97
34353,4415.74
34354,4413.53
34355,4412.69
34356,4413.89
34357,4415.05
34358,4413.63
34359,4414.47
34360,4413.39
34361,4413.92
34362,4414.15
34363,4412.52
34364,4416.51
34365,4419.11
34366,4740.26
34367,4743.72
34368,4744.4
34369,4749.99
34370,4729.46
34371,4731.38
34372,4729.76
34373,4729.77
34374,4729.35
34375,4732.38
34376,4735.34
34377,4737.64
34378,4740.55
34379,4740.87
34380,4745.51
34381,4746.93
34382,4751.02
34383,4755.05
34384,4757.13
34385,4548.5
34386,4531.52
34387,4490.93
34388,4490.42
34389,4488.35
34390,4487.86
34391,4486.28
34392,4482.49
34393,4481.51
34394,4477.94
34395,4472.34
34396,4471.8
34397,4470.37
34398,4464.76
34399,4462.73
34400,4461.3
34401,4460.91
34402,4459.47
34403,4458.03
34404,4456.68
34405,4454.72
34406,4451.24
34407,4445.35
34408,4445.03
34409,4444.11
34410,4441.79
34411,4440.74
34412,4439.3
34413,4437.16
34414,4436.81
34415,4435.4
34416,4433.08
34417,4432.58
34418,4431.1
34419,4427.69
34420,4426.8
34421,4424.78
34422,4422.04
34423,4417.26
34424,4416.81
34425,4733.17
34426,4744.44
34427,4757.08
34428,4563.14
34429,4547.38
34430,4511.95
34431,4502.36
34432,4499.69
34433,4483.79
34434,4481.68
34435,4478.58
34436,4477.29
34437,4476.77
34438,4476.09
34439,4478.71
34440,4478.53
34441,4728.38
34442,4731.51
34443,4732.05
34444,4478.85
34445,4476.24
34446,4476.07
34447,4475.22
34448,4474.59
34449,4476.2
34450,4476.71
34451,4482.04
34452,4485.62
34453,4486.13
34454,4488.04
34455,4489.55
34456,4516.63
34457,4545.57
34458,4547.88
34459,4742.77
34460,4510.26
34461,4495.46
34462,4488.33
34463,4487.2
34464,4486.76
34465,4484.1
34466,4480.48
34467,4476.05
34468,4478.16
34469,4478.17
34470,4524.3
34471,4522.85
34472,4514.31
34473,4490.8
34474,4489.17
34475,4487.59
34476,4487.04
34477,4486.51
34478,4485.22
34479,4484.38
34480,4482.27
34481,4481.76
34482,4474.99
34483,4474.09
34484,4473.05
34485,4472.49
34486,4472.38
34487,4472.39
34488,4472.36
34489,4471.97
34490,4548.64
34491,4547.09
34492,4514.53
34493,4506.22
34494,4504.86
34495,4488.88
34496,4488.37
34497,4485.1
34498,4483.61
34499,4482.43
34500,4480.53
34501,4477.88
34502,4475.91
34503,4470.78
34504,4469.84
34505,4465.76
34506,4464.7
34507,4463.37
34508,4453.12
34509,4447.04
34510,4446.74
34511,4445.06
34512,4444.68
34513,4444.39
34514,4443.57
34515,4436.99
34516,4435.12
34517,4430.69
34518,4421.16
34519,4712.71
34520,4512.26
34521,4486.23
34522,4480.46
34523,4479.36
34524,4474.5
34525,4470.22
34526,4468.08
34527,4466.59
34528,4464.35
34529,4458.91
34530,4455.6
34531,4451.94
34532,4445.65
34533,4442.01
34534,4441.28
34535,4437.62
34536,4436.71
34537,4434.54
34538,4433.03
34539,4432.26
34540,4403.5
34541,4402.69
34542,4401.87
34543,4400.32
34544,4398.89
34545,4398.14
34546,4397.36
34547,4395.95
34548,4395.35
34549,4394.78
34550,4394.13
34551,4393.4
34552,4392.63
34553,4391.88
34554,4391.16
34555,4390.49
34556,4389.5
34557,4389.13
34558,4388.67
34559,4388.04
34560,4386.49
34561,4385.66
34562,4384.87
34563,4384.1
34564,4383.34
34565,4382.76
34566,4382.34
34567,4382.23
34568,4382.58
34569,4382.81
34570,4382.83
34571,4382.84
34572,4382.86
34573,4382.87
34574,4382.91
34575,4382.97
34576,4383.02
34577,4383.08
34578,4383.24
34579,4383.37
34580,4383.38
34581,4383.25
34582,4383.15
34583,4383.2
34584,4383.06
34585,4382.89
34586,4382.74
34587,4382.68
34588,4382.66
34589,4382.64
34590,4382.61
34591,4382.39
34592,4382.11
34593,4381.78
34594,4381.56
34595,4381.38
34596,4381.08
34597,4380.68
34598,4380.38
34599,4380.14
34600,4379.79
34601,4379.5
34602,4379.3
34603,4379.09
34604,4378.91
34605,4379.11
34606,4379.22
34607,4379.74
34608,4380.53
34609,4380.88
34610,4381.07
34611,4381.05
34612,4380.93
34613,4380.81
34614,4380.55
34615,4379.88
34616,4379.28
34617,4377.99
34618,4377.42
34619,4376.93
34620,4376.55
34621,4376.26
34622,4375.9
34623,4375.46
34624,4374.95
34625,4374.5
34626,4374.15
34627,4373.85
34628,4373.45
34629,4373.0
34630,4372.57
34631,4372.18
34632,4371.78
34633,4371.34
34634,4370.94
34635,4370.62
34636,4370.35
34637,4370.15
34638,4369.98
34639,4369.71
34640,4369.45
34641,4369.19
34642,4369.0
34643,4368.88
34644,4368.51
34645,4368.31
34646,4368.19
34647,4368.11
34648,4368.02
34649,4367.75
34650,4367.37
34651,4366.97
34652,4366.52
34653,4366.13
34654,4365.74
34655,4365.39
34656,4365.22
34657,4365.06
34658,4364.99
34659,4364.88
34660,4364.73
34661,4364.64
34662,4364.55
34663,4364.36
34664,4364.16
34665,4363.84
34666,4363.83
34667,4363.72
34668,4363.71
34669,4363.7
34670,4363.69
34671,4363.76
34672,4363.94
34673,4364.15
34674,4364.14
34675,4364.04
34676,4364.07
34677,4364.11
34678,4364.13
34679,4364.23
34680,4364.32
34681,4364.41
34682,4364.51
34683,4364.59
34684,4364.68
34685,4364.8
34686,4364.95
34687,4365.02
34688,4365.09
34689,4365.21
34690,4365.32
34691,4365.51
34692,4365.83
34693,4366.09
34694,4366.19
34695,4366.23
34696,4366.45
34697,4366.72
34698,4367.03
34699,4367.32
34700,4367.57
34701,4367.84
34702,4368.16
34703,4368.26
34704,4368.46
34705,4368.66
34706,4368.86
34707,4369.11
34708,4369.39
34709,4369.68
34710,4370.02
34711,4370.05
34712,4370.11
34713,4370.23
34714,4370.37
34715,4370.56
34716,4371.12
34717,4371.47
34718,4371.84
34719,4372.17
34720,4372.48
34721,4372.83
34722,4373.22
34723,4373.59
34724,4373.9
34725,4374.14
34726,4374.41
34727,4374.75
34728,4375.16
34729,4375.6
34730,4375.98
34731,4376.27
34732,4376.5
34733,4376.76
34734,4377.12
34735,4377.98
34736,4378.42
34737,4378.85
34738,4379.73
34739,4380.13
34740,4380.42
34741,4380.57
34742,4380.76
34743,4380.86
34744,4380.96
34745,4381.06
34746,4381.0
34747,4380.79
34748,4380.49
34749,4379.92
34750,4379.65
34751,4379.29
34752,4379.2
34753,4379.12
34754,4378.99
34755,4378.78
34756,4378.94
34757,4379.23
34758,4379.38
34759,4379.51
34760,4379.67
34761,4380.48
34762,4380.69
34763,4381.48
34764,4381.57
34765,4381.7
34766,4381.92
34767,4382.21
34768,4382.43
34769,4382.55
34770,4382.6
34771,4382.67
34772,4382.7
34773,4382.78
34774,4382.85
34775,4382.95
34776,4383.19
34777,4383.17
34778,4383.16
34779,4383.21
34780,4383.3
34781,4383.39
34782,4383.42
34783,4383.03
34784,4382.82
34785,4383.13
34786,4383.6
34787,4384.14
34788,4384.68
34789,4385.23
34790,4385.77
34791,4386.31
34792,4386.84
34793,4387.36
34794,4387.87
34795,4388.33
34796,4388.72
34797,4389.04
34798,4389.3
34799,4389.6
34800,4389.97
34801,4390.42
34802,4390.92
34803,4391.46
34804,4392.02
34805,4392.58
34806,4393.14
34807,4393.67
34808,4394.16
34809,4394.63
34810,4395.06
34811,4395.48
34812,4396.43
34813,4396.96
34814,4398.1
34815,4398.67
34816,4399.78
34817,4400.3
34818,4403.07
34819,4403.65
34820,4404.77
34821,4415.7
34822,4417.45
34823,4418.32
34824,4422.88
34825,4425.77
34826,4425.87
34827,4432.63
34828,4433.23
34829,4435.52
34830,4439.64
34831,4441.25
34832,4443.64
34833,4445.95
34834,4453.97
34835,4454.46
34836,4454.95
34837,4458.5
34838,4462.54
34839,4466.2
34840,4467.34
34841,4469.06
34842,4470.14
34843,4476.25
34844,4480.57
34845,4480.95
34846,4482.45
34847,4485.36
34848,4485.74
34849,4488.76
34850,4504.75
34851,4516.64
34852,4520.95
34853,4756.93
34854,4757.57
34855,4729.32
34856,4736.74
34857,4737.0
34858,4741.5
34859,4744.17
34860,4746.77
34861,4757.81
